"File";"ID";"Local_X";"Local_Y";"Real_X";"Real_Y";"Red";"Green";"Blue";"species";"Title";"genus"
"0-2_0212map_1_0.tif";12;463;353;73,0211608985793;35,4825882518975;0;0;255;"notfound";"";NA
"0-2_0212map_1_0.tif";13;419;345;72,7861187939689;35,5253231800085;0;0;255;"notfound";"";NA
"0-2_0212map_1_0.tif";14;214;331;71,691036261125;35,6001093042027;0;0;255;"notfound";"";NA
"0-2_0212map_1_0.tif";15;183;293;71,525438414695;35,8031002127299;0;0;255;"notfound";"";NA
"0-2_0212map_1_0.tif";16;195;253;71,5895408068614;36,0167748532848;255;0;0;"notfound";"";NA
"0-2_0212map_1_0.tif";17;324;229;72,278641522651;36,1449796376177;0;0;255;"notfound";"";NA
"0-2_0212map_2_0.tif";0;1013;778;75,9591872062093;33,2122951960016;0;0;255;"notfound";"";NA
"0-2_0212map_2_0.tif";1;373;670;72,5403929573308;33,7892167254999;0;255;0;"notfound";"";NA
"0-2_0212map_2_0.tif";2;640;643;73,9666711830348;33,9334471078744;0;255;0;"notfound";"";NA
"0-2_0212map_2_0.tif";3;620;635;73,8598338627573;33,9761820359854;0;255;0;"notfound";"";NA
"0-2_0212map_2_0.tif";4;573;620;73,6087661601053;34,0563100261935;0;255;0;"notfound";"";NA
"0-2_0212map_2_0.tif";5;559;610;73,5339800359111;34,1097286863322;0;255;0;"notfound";"";NA
"0-2_0212map_2_0.tif";6;560;592;73,539321901925;34,2058822745819;0;255;0;"notfound";"";NA
"0-2_0212map_2_0.tif";7;567;573;73,5767149640221;34,3073777288455;0;255;0;"notfound";"";NA
"0-2_0212map_2_0.tif";8;521;526;73,3309891273839;34,5584454314975;0;255;0;"notfound";"";NA
"0-2_0212map_2_0.tif";9;580;511;73,6461592222024;34,6385734217056;0;255;0;"notfound";"";NA
"0-2_0212map_2_0.tif";10;521;505;73,3309891273839;34,6706246177889;0;255;0;"notfound";"";NA
"0-2_0212map_2_0.tif";11;223;380;71,7391130552499;35,338357869523;0;0;255;"notfound";"";NA
"0-2_0212map_2_0.tif";12;462;353;73,0158190325654;35,4825882518975;0;0;255;"notfound";"";NA
"0-2_0212map_2_0.tif";13;419;345;72,7861187939689;35,5253231800085;0;0;255;"notfound";"";NA
"0-2_0212map_2_0.tif";14;214;331;71,691036261125;35,6001093042027;0;0;255;"notfound";"";NA
"0-2_0212map_2_0.tif";15;184;293;71,5307802807088;35,8031002127299;0;0;255;"notfound";"";NA
"0-2_0212map_2_0.tif";16;195;253;71,5895408068614;36,0167748532848;255;0;0;"notfound";"";NA
"0-2_0212map_2_0.tif";17;324;229;72,278641522651;36,1449796376177;0;0;255;"notfound";"";NA
"0-2_0213map_1_0.tif";0;1011;780;75,9485034741816;33,2016114639739;0;0;255;"tarbena";"";NA
"0-2_0213map_1_0.tif";1;572;524;73,6034242940914;34,5691291635253;0;0;255;"tarbena";"";NA
"0-2_0213map_1_0.tif";2;554;472;73,5072707058417;34,8469061962467;0;0;255;"tarbena";"";NA
"0-2_0213map_1_0.tif";3;358;337;72,4602649671227;35,5680581081195;0;0;255;"tarbena";"";NA
"0-2_0213map_1_0.tif";4;193;291;71,5788570748337;35,8137839447576;0;0;255;"tarbena";"";NA
"0-2_0213map_1_0.tif";5;189;256;71,5574896107782;36,0007492552432;0;0;255;"tarbena";"";NA
"0-2_0213map_1_0.tif";6;299;242;72,1450948723042;36,0755353794374;0;0;255;"tarbena";"";NA
"0-2_0213map_1_1.tif";0;791;530;74,7732929511296;34,5370779674421;255;0;0;"kamriana";"Paralasa kalinda kamriana Tytler 1926 SSS Erebia mani kamriana sub-sp. nov. — TyTLer H. C. 1926 SSS Erebia mani kamriana sub-sp. nov. — Tytler 1926a SSS Erebia kalinda kamriana Tytler. — Talbot 1947";"Paralasa"
"0-2_0213map_1_1.tif";1;586;478;73,6782104182857;34,8148550001634;0;0;255;"sakaii";"Paralasa kalinda sakaii";"Paralasa"
"0-2_0213map_1_1.tif";2;651;469;74,0254317091874;34,8629317942883;255;0;0;"kamriana";"Paralasa kalinda kamriana Tytler 1926 SSS Erebia mani kamriana sub-sp. nov. — TyTLer H. C. 1926 SSS Erebia mani kamriana sub-sp. nov. — Tytler 1926a SSS Erebia kalinda kamriana Tytler. — Talbot 1947";"Paralasa"
"0-2_0213map_1_1.tif";3;603;442;73,7690221405215;35,0071621766629;0;0;255;"sakaii";"Paralasa kalinda sakaii";"Paralasa"
"0-2_0213map_1_1.tif";4;857;411;75,1258561080452;35,1727600230929;0;0;255;"sakaii";"Paralasa kalinda sakaii";"Paralasa"
"0-2_0213map_1_1.tif";5;204;265;71,6376176009863;35,9526724611183;0;0;255;"sakaii";"Paralasa kalinda sakaii";"Paralasa"
"0-2_0213map_1_1.tif";6;585;177;73,6728685522718;36,4227566703391;0;0;255;"sakaii";"Paralasa kalinda sakaii";"Paralasa"
"0-2_0213map_2_0.tif";0;1011;781;75,9485034741816;33,19626959796;0;0;255;"tarbena";"";NA
"0-2_0213map_2_0.tif";1;572;524;73,6034242940914;34,5691291635253;0;0;255;"tarbena";"";NA
"0-2_0213map_2_0.tif";2;554;473;73,5072707058417;34,8415643302328;0;0;255;"tarbena";"";NA
"0-2_0213map_2_0.tif";3;358;337;72,4602649671227;35,5680581081195;0;0;255;"tarbena";"";NA
"0-2_0213map_2_0.tif";4;192;291;71,5735152088198;35,8137839447576;0;0;255;"tarbena";"";NA
"0-2_0213map_2_0.tif";5;188;256;71,5521477447643;36,0007492552432;0;0;255;"tarbena";"";NA
"0-2_0213map_2_0.tif";6;299;242;72,1450948723042;36,0755353794374;0;0;255;"tarbena";"";NA
"0-2_0213map_2_1.tif";0;791;530;74,7732929511296;34,5370779674421;255;0;0;"kamriana";"Paralasa kalinda kamriana Tytler 1926 SSS Erebia mani kamriana sub-sp. nov. — TyTLer H. C. 1926 SSS Erebia mani kamriana sub-sp. nov. — Tytler 1926a SSS Erebia kalinda kamriana Tytler. — Talbot 1947";"Paralasa"
"0-2_0213map_2_1.tif";1;586;478;73,6782104182857;34,8148550001634;0;0;255;"sakaii";"Paralasa kalinda sakaii";"Paralasa"
"0-2_0213map_2_1.tif";2;651;469;74,0254317091874;34,8629317942883;255;0;0;"kamriana";"Paralasa kalinda kamriana Tytler 1926 SSS Erebia mani kamriana sub-sp. nov. — TyTLer H. C. 1926 SSS Erebia mani kamriana sub-sp. nov. — Tytler 1926a SSS Erebia kalinda kamriana Tytler. — Talbot 1947";"Paralasa"
"0-2_0213map_2_1.tif";3;605;441;73,7797058725492;35,0125040426767;0;0;255;"sakaii";"Paralasa kalinda sakaii";"Paralasa"
"0-2_0213map_2_1.tif";4;858;411;75,131197974059;35,1727600230929;0;0;255;"sakaii";"Paralasa kalinda sakaii";"Paralasa"
"0-2_0213map_2_1.tif";5;204;266;71,6376176009863;35,9473305951045;0;0;255;"sakaii";"Paralasa kalinda sakaii";"Paralasa"
"0-2_0213map_2_1.tif";6;583;177;73,662184820244;36,4227566703391;0;0;255;"sakaii";"Paralasa kalinda sakaii";"Paralasa"
"0-2_0216map_1_0.tif";0;220;380;71,7230874572083;35,338357869523;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_1_0.tif";1;711;359;74,3459436700198;35,4505370558143;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_1_0.tif";2;224;303;71,7444549212637;35,7496815525912;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_1_0.tif";3;209;280;71,6643269310556;35,8725444709102;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_1_0.tif";4;182;262;71,5200965486811;35,9686980591599;255;0;0;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_1_0.tif";5;369;219;72,5190254932753;36,1983982977565;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_1_0.tif";6;183;217;71,525438414695;36,2090820297842;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_1_0.tif";7;803;207;74,837395343296;36,2625006899229;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_1_0.tif";8;507;172;73,2562030031897;36,4494660004085;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_1_0.tif";9;309;150;72,1985135324429;36,5669870527137;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_1_0.tif";10;336;124;72,3427439148175;36,7058755690744;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_1_0.tif";11;708;62;74,3299180719781;37,0370712619345;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_1_0.tif";12;748;48;74,543592712533;37,1118573861287;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_1_0.tif";13;807;44;74,8587628073515;37,1332248501842;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_1_0.tif";14;776;32;74,6931649609215;37,1973272423507;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_1_1.tif";0;139;205;71,2903963100846;36,2731844219507;0;0;255;"notfound";"";NA
"0-2_0216map_1_2.tif";0;139;206;71,2903963100846;36,2678425559368;0;0;255;"notfound";"";NA
"0-2_0216map_2_0.tif";0;220;380;71,7230874572083;35,338357869523;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_2_0.tif";1;712;360;74,3512855360336;35,4451951898004;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_2_0.tif";2;224;303;71,7444549212637;35,7496815525912;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_2_0.tif";3;209;280;71,6643269310556;35,8725444709102;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_2_0.tif";4;182;262;71,5200965486811;35,9686980591599;255;0;0;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_2_0.tif";5;369;219;72,5190254932753;36,1983982977565;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_2_0.tif";6;183;218;71,525438414695;36,2037401637703;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_2_0.tif";7;803;207;74,837395343296;36,2625006899229;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_2_0.tif";8;507;173;73,2562030031897;36,4441241343946;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_2_0.tif";9;311;151;72,2091972644707;36,5616451866998;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_2_0.tif";10;336;124;72,3427439148175;36,7058755690744;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_2_0.tif";11;708;62;74,3299180719781;37,0370712619345;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_2_0.tif";12;748;48;74,543592712533;37,1118573861287;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_2_0.tif";13;807;44;74,8587628073515;37,1332248501842;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_2_0.tif";14;776;32;74,6931649609215;37,1973272423507;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
"0-2_0216map_2_1.tif";0;138;206;71,2850544440707;36,2678425559368;0;0;255;"notfound";"";NA
"0-2_0216map_2_2.tif";0;139;206;71,2903963100846;36,2678425559368;0;0;255;"notfound";"";NA
"0-2_0218map_1_0.tif";0;511;666;73,2775704672452;33,8105841895554;0;0;255;"sakra";"Ypthima sakra Moore, [1858]";"Ypthima"
"0-2_0218map_1_0.tif";1;485;637;73,1386819508845;33,9654983039577;0;0;255;"sakra";"Ypthima sakra Moore, [1858]";"Ypthima"
"0-2_0218map_1_0.tif";2;614;633;73,8277826666741;33,9868657680132;0;0;255;"sakra";"Ypthima sakra Moore, [1858]";"Ypthima"
"0-2_0218map_1_0.tif";3;511;578;73,2775704672452;34,2806683987762;0;0;255;"sakra";"Ypthima sakra Moore, [1858]";"Ypthima"
"0-2_0218map_1_0.tif";4;574;492;73,6141080261192;34,7400688759692;0;0;255;"sakra";"Ypthima sakra Moore, [1858]";"Ypthima"
"0-2_0218map_1_0.tif";5;357;450;72,4549231011088;34,9644272485519;0;0;255;"sakra";"Ypthima sakra Moore, [1858]";"Ypthima"
"0-2_0218map_2_0.tif";0;511;666;73,2775704672452;33,8105841895554;0;0;255;"sakra";"Ypthima sakra Moore, [1858]";"Ypthima"
"0-2_0218map_2_0.tif";1;486;637;73,1440238168984;33,9654983039577;0;0;255;"sakra";"Ypthima sakra Moore, [1858]";"Ypthima"
"0-2_0218map_2_0.tif";2;615;633;73,833124532688;33,9868657680132;0;0;255;"sakra";"Ypthima sakra Moore, [1858]";"Ypthima"
"0-2_0218map_2_0.tif";3;511;578;73,2775704672452;34,2806683987762;0;0;255;"sakra";"Ypthima sakra Moore, [1858]";"Ypthima"
"0-2_0218map_2_0.tif";4;574;492;73,6141080261192;34,7400688759692;0;0;255;"sakra";"Ypthima sakra Moore, [1858]";"Ypthima"
"0-2_0218map_2_0.tif";5;356;450;72,4495812350949;34,9644272485519;0;0;255;"sakra";"Ypthima sakra Moore, [1858]";"Ypthima"
"0-2_0221map_1_0.tif";0;682;709;74,1910295556174;33,5808839509588;0;0;255;"kasmira";"Ypthima huebneri kasmira Moore, 1884";"Ypthima"
"0-2_0221map_1_0.tif";1;434;675;72,866246784177;33,7625073954305;82;57;68;"kasmira";"Ypthima huebneri kasmira Moore, 1884";"Ypthima"
"0-2_0221map_1_0.tif";2;467;659;73,0425283626348;33,8479772516525;0;0;255;"kasmira";"Ypthima huebneri kasmira Moore, 1884";"Ypthima"
"0-2_0221map_1_0.tif";3;423;642;72,8074862580244;33,9387889738883;0;0;255;"kasmira";"Ypthima huebneri kasmira Moore, 1884";"Ypthima"
"0-2_0221map_1_0.tif";4;624;636;73,8812013268128;33,9708401699716;0;0;255;"kasmira";"Ypthima huebneri kasmira Moore, 1884";"Ypthima"
"0-2_0221map_1_0.tif";5;554;567;73,5072707058417;34,3394289249288;0;0;255;"kasmira";"Ypthima huebneri kasmira Moore, 1884";"Ypthima"
"0-2_0221map_1_1.tif";0;719;625;74,3886785981307;34,0296006961241;0;0;255;"cashmirensi";"Kirinia cashmirensis (Moore, 1874) stat. rev.";"Kirinia"
"0-2_0221map_1_1.tif";1;584;451;73,6675266862579;34,959085382538;0;0;255;"cashmirensi";"Kirinia cashmirensis (Moore, 1874) stat. rev.";"Kirinia"
"0-2_0221map_1_1.tif";2;300;358;72,1504367383181;35,4558789218282;0;0;255;"cashmirensi";"Kirinia cashmirensis (Moore, 1874) stat. rev.";"Kirinia"
"0-2_0221map_1_1.tif";3;224;349;71,7444549212637;35,503955715953;0;0;255;"cashmirensi";"Kirinia cashmirensis (Moore, 1874) stat. rev.";"Kirinia"
"0-2_0221map_1_1.tif";4;182;301;71,5200965486811;35,7603652846189;0;0;255;"cashmirensi";"Kirinia cashmirensis (Moore, 1874) stat. rev.";"Kirinia"
"0-2_0221map_1_1.tif";5;187;266;71,5468058787504;35,9473305951045;0;0;255;"cashmirensi";"Kirinia cashmirensis (Moore, 1874) stat. rev.";"Kirinia"
"0-2_0221map_2_0.tif";0;682;710;74,1910295556174;33,575542084945;0;0;255;"kasmira";"Ypthima huebneri kasmira Moore, 1884";"Ypthima"
"0-2_0221map_2_0.tif";1;467;659;73,0425283626348;33,8479772516525;0;0;255;"kasmira";"Ypthima huebneri kasmira Moore, 1884";"Ypthima"
"0-2_0221map_2_0.tif";2;424;642;72,8128281240383;33,9387889738883;0;0;255;"kasmira";"Ypthima huebneri kasmira Moore, 1884";"Ypthima"
"0-2_0221map_2_0.tif";3;623;637;73,8758594607989;33,9654983039577;0;0;255;"kasmira";"Ypthima huebneri kasmira Moore, 1884";"Ypthima"
"0-2_0221map_2_0.tif";4;555;567;73,5126125718556;34,3394289249288;0;0;255;"kasmira";"Ypthima huebneri kasmira Moore, 1884";"Ypthima"
"0-2_0221map_2_1.tif";0;719;625;74,3886785981307;34,0296006961241;0;0;255;"cashmirensi";"Kirinia cashmirensis (Moore, 1874) stat. rev.";"Kirinia"
"0-2_0221map_2_1.tif";1;584;451;73,6675266862579;34,959085382538;0;0;255;"cashmirensi";"Kirinia cashmirensis (Moore, 1874) stat. rev.";"Kirinia"
"0-2_0221map_2_1.tif";2;300;358;72,1504367383181;35,4558789218282;0;0;255;"cashmirensi";"Kirinia cashmirensis (Moore, 1874) stat. rev.";"Kirinia"
"0-2_0221map_2_1.tif";3;223;350;71,7391130552499;35,4986138499391;0;0;255;"cashmirensi";"Kirinia cashmirensis (Moore, 1874) stat. rev.";"Kirinia"
"0-2_0221map_2_1.tif";4;182;302;71,5200965486811;35,755023418605;0;0;255;"cashmirensi";"Kirinia cashmirensis (Moore, 1874) stat. rev.";"Kirinia"
"0-2_0221map_2_1.tif";5;187;266;71,5468058787504;35,9473305951045;0;0;255;"cashmirensi";"Kirinia cashmirensis (Moore, 1874) stat. rev.";"Kirinia"
"0-2_0223map_1_0.tif";0;481;601;73,117314486829;34,1578054804571;0;0;255;"maerula";"Lastommata maerula Felder, 1867";"Lastommata"
"0-2_0223map_1_0.tif";1;517;586;73,3096216633284;34,2379334706652;0;0;255;"maerula";"Lastommata maerula Felder, 1867";"Lastommata"
"0-2_0223map_1_0.tif";2;561;460;73,5446637679388;34,9110085884131;0;0;255;"maerula";"Lastommata maerula Felder, 1867";"Lastommata"
"0-2_0223map_2_0.tif";0;481;601;73,117314486829;34,1578054804571;0;0;255;"maerula";"Lastommata maerula Felder, 1867";"Lastommata"
"0-2_0223map_2_0.tif";1;517;586;73,3096216633284;34,2379334706652;0;0;255;"maerula";"Lastommata maerula Felder, 1867";"Lastommata"
"0-2_0223map_2_0.tif";2;561;460;73,5446637679388;34,9110085884131;0;0;255;"maerula";"Lastommata maerula Felder, 1867";"Lastommata"
"0-2_0225map_1_0.tif";0;660;769;74,0735085033122;33,2603719901265;129;107;86;"verma";"Lethe verma (Kollar, 1844)";"Lethe"
"0-2_0225map_1_0.tif";1;624;645;73,8812013268128;33,9227633758467;0;0;255;"verma";"Lethe verma (Kollar, 1844)";"Lethe"
"0-2_0225map_1_0.tif";2;541;480;73,4378264476614;34,8041712681357;0;0;255;"verma";"Lethe verma (Kollar, 1844)";"Lethe"
"0-2_0225map_1_0.tif";3;585;471;73,6728685522718;34,8522480622605;0;0;255;"verma";"Lethe verma (Kollar, 1844)";"Lethe"
"0-2_0225map_2_0.tif";0;660;768;74,0735085033122;33,2657138561404;138;120;98;"verma";"Lethe verma (Kollar, 1844)";"Lethe"
"0-2_0225map_2_0.tif";1;624;644;73,8812013268128;33,9281052418606;0;0;255;"verma";"Lethe verma (Kollar, 1844)";"Lethe"
"0-2_0225map_2_0.tif";2;540;480;73,4324845816475;34,8041712681357;0;0;255;"verma";"Lethe verma (Kollar, 1844)";"Lethe"
"0-2_0225map_2_0.tif";3;585;471;73,6728685522718;34,8522480622605;0;0;255;"verma";"Lethe verma (Kollar, 1844)";"Lethe"
"0-2_0231map_1_0.tif";0;712;440;74,3512855360336;35,0178459086906;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_1_0.tif";1;1033;435;76,0660245264868;35,04455523876;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_1_0.tif";2;870;408;75,1953003662255;35,1887856211345;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_1_0.tif";3;757;405;74,5916695066579;35,2048112191761;255;0;0;"pulchella";"4 Polyommatus pulchella (Bernardi, 1951). — D.S.Smith, Gulam Naseer, Balint &; Hyponephele pulchella carbonelli Lukhtanov, 1995";"4"
"0-2_0231map_1_0.tif";4;762;352;74,6183788367273;35,4879301179114;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_1_0.tif";5;1068;330;76,2529898369723;35,6054511702166;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_1_0.tif";6;193;257;71,5788570748337;35,9954073892293;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_1_0.tif";7;973;248;75,7455125656544;36,0434841833542;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_1_0.tif";8;218;236;71,7124037251805;36,1075865755206;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_1_0.tif";9;360;230;72,4709486991504;36,1396377716039;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_1_0.tif";10;710;222;74,3406018040059;36,1823726997149;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_1_0.tif";11;766;211;74,6397463007827;36,2411332258675;255;0;0;"pulchella";"4 Polyommatus pulchella (Bernardi, 1951). — D.S.Smith, Gulam Naseer, Balint &; Hyponephele pulchella carbonelli Lukhtanov, 1995";"4"
"0-2_0231map_1_0.tif";12;669;194;74,1215852974371;36,3319449481033;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_1_0.tif";13;502;176;73,2294936731203;36,428098536353;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_1_0.tif";14;802;113;74,8320534772822;36,764636095227;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_2_0.tif";0;713;440;74,3566274020475;35,0178459086906;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_2_0.tif";1;1032;435;76,0606826604729;35,04455523876;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_2_0.tif";2;869;408;75,1899585002116;35,1887856211345;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_2_0.tif";3;756;405;74,586327640644;35,2048112191761;255;0;0;"pulchella";"4 Polyommatus pulchella (Bernardi, 1951). — D.S.Smith, Gulam Naseer, Balint &; Hyponephele pulchella carbonelli Lukhtanov, 1995";"4"
"0-2_0231map_2_0.tif";4;761;352;74,6130369707134;35,4879301179114;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_2_0.tif";5;1069;330;76,2583317029862;35,6054511702166;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_2_0.tif";6;193;257;71,5788570748337;35,9954073892293;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_2_0.tif";7;973;248;75,7455125656544;36,0434841833542;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_2_0.tif";8;217;236;71,7070618591666;36,1075865755206;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_2_0.tif";9;360;231;72,4709486991504;36,13429590559;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_2_0.tif";10;710;222;74,3406018040059;36,1823726997149;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_2_0.tif";11;766;211;74,6397463007827;36,2411332258675;255;0;0;"pulchella";"4 Polyommatus pulchella (Bernardi, 1951). — D.S.Smith, Gulam Naseer, Balint &; Hyponephele pulchella carbonelli Lukhtanov, 1995";"4"
"0-2_0231map_2_0.tif";12;669;194;74,1215852974371;36,3319449481033;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
"0-2_0231map_2_0.tif";13;503;176;73,2348355391342;36,428098536353;0;0;255;"carbonelli";"Hyponephele pulchella carbonelli Lukhtanov, 1995";"Hyponephele"
