"ID";"File";"Local_X";"Local_Y";"Real_X";"Real_Y";"Red";"Green";"Blue";"species";"Title";"Gattungsname"
1241;"1-2_0190map_2_0.tif";763;210;74,6237207027411;36,2464750918813;0;0;255;"gilgitica";"Aulocera gilgitica parthicola Clench & Shoumatoff, 1956; Iolana gigantea gilgitica (Tytler, 1926); Karanasa moorei gilgitica Tytler, 1926; Limenitis hydaspes gilgitica Tytler, 1926 stat. nov.";"Aulocera"
1242;"1-2_0190map_2_0.tif";660;210;74,0735085033122;36,2464750918813;0;0;255;"gilgitica";"Aulocera gilgitica parthicola Clench & Shoumatoff, 1956; Iolana gigantea gilgitica (Tytler, 1926); Karanasa moorei gilgitica Tytler, 1926; Limenitis hydaspes gilgitica Tytler, 1926 stat. nov.";"Aulocera"
1243;"1-2_0190map_2_0.tif";596;189;73,7316290784244;36,3586542781727;0;0;255;"gilgitica";"Aulocera gilgitica parthicola Clench & Shoumatoff, 1956; Iolana gigantea gilgitica (Tytler, 1926); Karanasa moorei gilgitica Tytler, 1926; Limenitis hydaspes gilgitica Tytler, 1926 stat. nov.";"Aulocera"
1244;"1-2_0190map_2_0.tif";418;106;72,780776927955;36,8020291573241;0;0;255;"gilgitica";"Aulocera gilgitica parthicola Clench & Shoumatoff, 1956; Iolana gigantea gilgitica (Tytler, 1926); Karanasa moorei gilgitica Tytler, 1926; Limenitis hydaspes gilgitica Tytler, 1926 stat. nov.";"Aulocera"
1245;"1-2_0190map_2_1.tif";186;303;71,5414640127366;35,7496815525912;0;0;255;"selma";"";NA
1246;"1-2_0190map_2_1.tif";259;292;71,9314202317493;35,8084420787438;0;0;255;"selma";"";NA
1247;"1-2_0190map_2_1.tif";204;229;71,6376176009863;36,1449796376177;0;0;255;"selma";"";NA
1248;"1-2_0209map_1_0.tif";518;572;73,3149635293423;34,3127195948594;0;0;255;"sita";"Parantica sita (Kollar, 1844)";"Parantica"
1249;"1-2_0209map_2_0.tif";517;573;73,3096216633284;34,3073777288455;0;0;255;"sita";"Parantica sita (Kollar, 1844)";"Parantica"
1250;"10-2_0199map_1_0.tif";1160;376;76,7444415102486;35,3597253335785;0;0;255;"stoliczkana";"Polyommatus stoliczkana (C. Felder, 1865)";"Polyommatus"
1251;"10-2_0199map_1_0.tif";727;217;74,4314135262417;36,2090820297842;0;0;255;"stoliczkana";"Polyommatus stoliczkana (C. Felder, 1865)";"Polyommatus"
1252;"10-2_0199map_1_0.tif";966;173;75,7081195035573;36,4441241343946;0;0;255;"stoliczkana";"Polyommatus stoliczkana (C. Felder, 1865)";"Polyommatus"
1253;"10-2_0199map_1_0.tif";797;105;74,8053441472128;36,807371023338;0;0;255;"stoliczkana";"Polyommatus stoliczkana (C. Felder, 1865)";"Polyommatus"
1254;"10-2_0199map_1_0.tif";898;83;75,3448726146139;36,9248920756432;0;0;255;"stoliczkana";"Polyommatus stoliczkana (C. Felder, 1865)";"Polyommatus"
1255;"10-2_0199map_1_0.tif";764;62;74,629062568755;37,0370712619345;0;0;255;"stoliczkana";"Polyommatus stoliczkana (C. Felder, 1865)";"Polyommatus"
1256;"10-2_0199map_2_0.tif";1160;376;76,7444415102486;35,3597253335785;0;0;255;"stoliczkana";"Polyommatus stoliczkana (C. Felder, 1865)";"Polyommatus"
1257;"10-2_0199map_2_0.tif";726;217;74,4260716602278;36,2090820297842;0;0;255;"stoliczkana";"Polyommatus stoliczkana (C. Felder, 1865)";"Polyommatus"
1258;"10-2_0199map_2_0.tif";965;173;75,7027776375434;36,4441241343946;0;0;255;"stoliczkana";"Polyommatus stoliczkana (C. Felder, 1865)";"Polyommatus"
1259;"10-2_0199map_2_0.tif";796;105;74,8000022811989;36,807371023338;0;0;255;"stoliczkana";"Polyommatus stoliczkana (C. Felder, 1865)";"Polyommatus"
1260;"10-2_0199map_2_0.tif";897;85;75,3395307486001;36,9142083436154;0;0;255;"stoliczkana";"Polyommatus stoliczkana (C. Felder, 1865)";"Polyommatus"
1261;"10-2_0199map_2_0.tif";763;61;74,6237207027411;37,0424131279484;0;0;255;"stoliczkana";"Polyommatus stoliczkana (C. Felder, 1865)";"Polyommatus"
1262;"11-2_0200map_1_0.tif";527;604;73,3630403234672;34,1417798824155;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1263;"11-2_0200map_1_0.tif";526;566;73,3576984574533;34,3447707909426;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1264;"11-2_0200map_1_0.tif";1189;484;76,8993556246509;34,7828038040802;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1265;"11-2_0200map_1_0.tif";562;480;73,5500056339527;34,8041712681357;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1266;"11-2_0200map_1_0.tif";1056;441;76,1888874448058;35,0125040426767;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1267;"11-2_0200map_1_0.tif";609;439;73,8010733366047;35,0231877747045;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1268;"11-2_0200map_1_0.tif";1244;435;77,1931582554139;35,04455523876;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1269;"11-2_0200map_1_0.tif";883;395;75,2647446244059;35,2582298793149;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1270;"11-2_0200map_1_0.tif";752;383;74,5649601765885;35,3223322714813;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1271;"11-2_0200map_1_0.tif";192;380;71,5735152088198;35,338357869523;255;0;0;"ariana";"Polyommatus ariana droshana Evans, 1925; Polyommatus ariana drasula Swinhoe, 1910";"Polyommatus"
1272;"11-2_0200map_1_0.tif";228;352;71,7658223853192;35,4879301179114;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1273;"11-2_0200map_1_0.tif";203;325;71,6322757349724;35,632160500286;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1274;"11-2_0200map_1_0.tif";814;316;74,8961558694486;35,6802372944108;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1275;"11-2_0200map_1_0.tif";352;295;72,4282137710394;35,7924164807021;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1276;"11-2_0200map_1_0.tif";191;272;71,5681733428059;35,9152793990212;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1277;"11-2_0200map_1_0.tif";636;257;73,9453037189793;35,9954073892293;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1278;"11-2_0200map_1_0.tif";361;232;72,4762905651643;36,1289540395761;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1279;"11-2_0200map_1_0.tif";204;228;71,6376176009863;36,1503215036316;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1280;"11-2_0200map_1_0.tif";768;226;74,6504300328105;36,1610052356594;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1281;"11-2_0200map_1_0.tif";720;209;74,3940204641446;36,2518169578952;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1282;"11-2_0200map_1_0.tif";665;204;74,1002178333816;36,2785262879646;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1283;"11-2_0200map_1_0.tif";756;193;74,586327640644;36,3372868141172;0;255;0;"drasula";"Polyommatus ariana drasula Swinhoe, 1910";"Polyommatus"
1284;"11-2_0200map_1_0.tif";422;185;72,8021443920105;36,3800217422281;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1285;"11-2_0200map_1_0.tif";491;177;73,1707331469677;36,4227566703391;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1286;"11-2_0200map_1_0.tif";506;138;73,2508611371758;36,6310894448802;0;255;0;"drasula";"Polyommatus ariana drasula Swinhoe, 1910";"Polyommatus"
1287;"11-2_0200map_1_0.tif";800;131;74,8213697452544;36,6684825069773;0;255;0;"drasula";"Polyommatus ariana drasula Swinhoe, 1910";"Polyommatus"
1288;"11-2_0200map_1_0.tif";833;93;74,9976513237122;36,8714734155044;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1289;"11-2_0200map_1_0.tif";421;89;72,7968025259967;36,8928408795599;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1290;"11-2_0200map_1_0.tif";874;80;75,216667830281;36,9409176736848;0;255;0;"drasula";"Polyommatus ariana drasula Swinhoe, 1910";"Polyommatus"
1291;"11-2_0200map_2_0.tif";527;604;73,3630403234672;34,1417798824155;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1292;"11-2_0200map_2_0.tif";526;566;73,3576984574533;34,3447707909426;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1293;"11-2_0200map_2_0.tif";1189;484;76,8993556246509;34,7828038040802;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1294;"11-2_0200map_2_0.tif";562;480;73,5500056339527;34,8041712681357;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1295;"11-2_0200map_2_0.tif";1054;442;76,1782037127781;35,0071621766629;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1296;"11-2_0200map_2_0.tif";609;439;73,8010733366047;35,0231877747045;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1297;"11-2_0200map_2_0.tif";1243;436;77,1878163894;35,0392133727461;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1298;"11-2_0200map_2_0.tif";744;406;74,5222252484775;35,1994693531623;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1299;"11-2_0200map_2_0.tif";882;394;75,259402758392;35,2635717453287;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1300;"11-2_0200map_2_0.tif";192;380;71,5735152088198;35,338357869523;255;0;0;"ariana";"Polyommatus ariana droshana Evans, 1925; Polyommatus ariana drasula Swinhoe, 1910";"Polyommatus"
1301;"11-2_0200map_2_0.tif";761;362;74,6130369707134;35,4345114577727;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1302;"11-2_0200map_2_0.tif";228;352;71,7658223853192;35,4879301179114;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1303;"11-2_0200map_2_0.tif";203;325;71,6322757349724;35,632160500286;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1304;"11-2_0200map_2_0.tif";814;316;74,8961558694486;35,6802372944108;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1305;"11-2_0200map_2_0.tif";353;296;72,4335556370533;35,7870746146883;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1306;"11-2_0200map_2_0.tif";191;272;71,5681733428059;35,9152793990212;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1307;"11-2_0200map_2_0.tif";636;257;73,9453037189793;35,9954073892293;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1308;"11-2_0200map_2_0.tif";362;232;72,4816324311782;36,1289540395761;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1309;"11-2_0200map_2_0.tif";204;228;71,6376176009863;36,1503215036316;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1310;"11-2_0200map_2_0.tif";769;226;74,6557718988244;36,1610052356594;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1311;"11-2_0200map_2_0.tif";720;209;74,3940204641446;36,2518169578952;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1312;"11-2_0200map_2_0.tif";666;204;74,1055596993955;36,2785262879646;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1313;"11-2_0200map_2_0.tif";756;193;74,586327640644;36,3372868141172;0;255;0;"drasula";"Polyommatus ariana drasula Swinhoe, 1910";"Polyommatus"
1314;"11-2_0200map_2_0.tif";422;185;72,8021443920105;36,3800217422281;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1315;"11-2_0200map_2_0.tif";493;177;73,1814168789955;36,4227566703391;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1316;"11-2_0200map_2_0.tif";507;138;73,2562030031897;36,6310894448802;0;255;0;"drasula";"Polyommatus ariana drasula Swinhoe, 1910";"Polyommatus"
1317;"11-2_0200map_2_0.tif";801;132;74,8267116112683;36,6631406409634;0;255;0;"drasula";"Polyommatus ariana drasula Swinhoe, 1910";"Polyommatus"
1318;"11-2_0200map_2_0.tif";833;93;74,9976513237122;36,8714734155044;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1319;"11-2_0200map_2_0.tif";422;89;72,8021443920105;36,8928408795599;0;0;255;"droshana";"Polyommatus ariana droshana Evans, 1925";"Polyommatus"
1320;"11-2_0200map_2_0.tif";874;80;75,216667830281;36,9409176736848;0;255;0;"drasula";"Polyommatus ariana drasula Swinhoe, 1910";"Polyommatus"
1321;"11-2_0298map_1_0.tif";890;376;75,302137686503;35,3597253335785;0;0;255;"notfound";"";NA
1322;"11-2_0298map_1_0.tif";737;213;74,4848321863804;36,2304494938397;0;0;255;"notfound";"";NA
1323;"11-2_0298map_1_0.tif";904;78;75,3769238106972;36,9516014057125;0;0;255;"notfound";"";NA
1324;"11-2_0298map_1_0.tif";727;55;74,4314135262417;37,0744643240316;0;0;255;"notfound";"";NA
1325;"11-2_0298map_1_0.tif";800;53;74,8213697452544;37,0851480560593;0;0;255;"notfound";"";NA
1326;"11-2_0298map_2_0.tif";890;376;75,302137686503;35,3597253335785;0;0;255;"notfound";"";NA
1327;"11-2_0298map_2_0.tif";737;213;74,4848321863804;36,2304494938397;0;0;255;"notfound";"";NA
1328;"11-2_0298map_2_0.tif";903;78;75,3715819446833;36,9516014057125;0;0;255;"notfound";"";NA
1329;"11-2_0298map_2_0.tif";727;56;74,4314135262417;37,0691224580177;0;0;255;"notfound";"";NA
1330;"11-2_0298map_2_0.tif";765;54;74,6344044347689;37,0798061900455;0;0;255;"notfound";"";NA
1331;"11-2_0298map_2_0.tif";799;53;74,8160278792406;37,0851480560593;0;0;255;"notfound";"";NA
1332;"13-2_0184map_1_0.tif";574;455;73,6141080261192;34,9377179184825;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1333;"13-2_0184map_1_0.tif";613;436;73,8224408006602;35,0392133727461;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1334;"13-2_0184map_1_0.tif";856;422;75,1205142420313;35,1139994969403;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1335;"13-2_0184map_1_0.tif";203;380;71,6322757349724;35,338357869523;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1336;"13-2_0184map_1_0.tif";1005;327;75,9164522780983;35,6214767682582;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1337;"13-2_0184map_1_0.tif";179;277;71,5040709506395;35,8885700689519;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1338;"13-2_0184map_1_0.tif";642;254;73,9773549150625;36,0114329872709;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1339;"13-2_0184map_1_0.tif";193;254;71,5788570748337;36,0114329872709;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1340;"13-2_0184map_1_0.tif";354;228;72,4388975030672;36,1503215036316;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1341;"13-2_0184map_1_0.tif";783;222;74,7305580230186;36,1823726997149;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1342;"13-2_0184map_1_0.tif";210;222;71,6696687970695;36,1823726997149;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1343;"13-2_0184map_1_0.tif";403;211;72,7006489377469;36,2411332258675;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1344;"13-2_0184map_1_0.tif";676;199;74,1589783595342;36,3052356180339;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1345;"13-2_0184map_1_0.tif";746;195;74,5329089805053;36,3266030820894;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1346;"13-2_0184map_1_0.tif";502;171;73,2294936731203;36,4548078664224;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1347;"13-2_0184map_1_0.tif";324;129;72,278641522651;36,679166239005;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1348;"13-2_0184map_1_0.tif";785;71;74,7412417550463;36,9889944678096;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1349;"13-2_0184map_2_0.tif";574;455;73,6141080261192;34,9377179184825;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1350;"13-2_0184map_2_0.tif";614;436;73,8277826666741;35,0392133727461;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1351;"13-2_0184map_2_0.tif";856;423;75,1205142420313;35,1086576309264;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1352;"13-2_0184map_2_0.tif";204;380;71,6376176009863;35,338357869523;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1353;"13-2_0184map_2_0.tif";1006;327;75,9217941441122;35,6214767682582;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1354;"13-2_0184map_2_0.tif";179;277;71,5040709506395;35,8885700689519;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1355;"13-2_0184map_2_0.tif";640;255;73,9666711830348;36,0060911212571;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1356;"13-2_0184map_2_0.tif";193;254;71,5788570748337;36,0114329872709;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1357;"13-2_0184map_2_0.tif";354;228;72,4388975030672;36,1503215036316;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1358;"13-2_0184map_2_0.tif";783;222;74,7305580230186;36,1823726997149;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1359;"13-2_0184map_2_0.tif";210;222;71,6696687970695;36,1823726997149;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1360;"13-2_0184map_2_0.tif";403;211;72,7006489377469;36,2411332258675;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1361;"13-2_0184map_2_0.tif";746;195;74,5329089805053;36,3266030820894;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1362;"13-2_0184map_2_0.tif";502;171;73,2294936731203;36,4548078664224;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1363;"13-2_0184map_2_0.tif";324;129;72,278641522651;36,679166239005;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1364;"13-2_0184map_2_0.tif";785;71;74,7412417550463;36,9889944678096;0;0;255;"transalaica";"Plebejus artaxerxes transalaica (Obraztsov, 1935)";"Plebejus"
1365;"13-2_0184map_2_1.tif";743;445;74,5168833824637;34,9911365786212;0;0;255;"astorica";"Plebejus astorica (Evans, 1925)";"Plebejus"
1366;"13-2_0184map_2_1.tif";749;404;74,5489345785469;35,21015308519;0;0;255;"astorica";"Plebejus astorica (Evans, 1925)";"Plebejus"
1367;"13-2_0184map_2_1.tif";920;399;75,4623936669191;35,2368624152594;0;0;255;"astorica";"Plebejus astorica (Evans, 1925)";"Plebejus"
1368;"13-2_0184map_2_1.tif";361;355;72,4762905651643;35,4719045198698;0;0;255;"astorica";"Plebejus astorica (Evans, 1925)";"Plebejus"
1369;"13-2_0184map_2_1.tif";874;354;75,216667830281;35,4772463858837;0;0;255;"astorica";"Plebejus astorica (Evans, 1925)";"Plebejus"
1370;"13-2_0184map_2_1.tif";914;329;75,4303424708359;35,6107930362305;0;0;255;"astorica";"Plebejus astorica (Evans, 1925)";"Plebejus"
1371;"13-2_0184map_2_1.tif";628;256;73,9025687908683;36,0007492552432;0;0;255;"astorica";"Plebejus astorica (Evans, 1925)";"Plebejus"
1372;"13-2_0184map_2_1.tif";913;239;75,425000604822;36,091560977479;0;0;255;"astorica";"Plebejus astorica (Evans, 1925)";"Plebejus"
1373;"13-2_0184map_2_1.tif";705;215;74,3138924739365;36,219765761812;0;0;255;"astorica";"Plebejus astorica (Evans, 1925)";"Plebejus"
1374;"13-2_0184map_2_1.tif";666;206;74,1055596993955;36,2678425559368;0;0;255;"astorica";"Plebejus astorica (Evans, 1925)";"Plebejus"
1375;"13-2_0184map_2_1.tif";502;173;73,2294936731203;36,4441241343946;0;0;255;"astorica";"Plebejus astorica (Evans, 1925)";"Plebejus"
1376;"13-2_0184map_2_1.tif";803;167;74,837395343296;36,4761753304779;0;0;255;"astorica";"Plebejus astorica (Evans, 1925)";"Plebejus"
1377;"14-2_0191map_1_0.tif";193;267;71,5788570748337;35,9419887290906;255;0;0;"farmanali";"Polyommatus farazi farmanali Charmeux 2002 SSS Nuksan-Pafs.  Pamiria farmanali sp. nov. - Charmeux 2002 SSS Pass.  Pamiria farmanali Charmeux 2002. — Charmeux & Desse 2006 86";"Polyommatus"
1378;"14-2_0191map_1_0.tif";219;246;71,7177455911944;36,0541679153819;0;0;255;"farazi";"Polyommatus farazi farmanali Charmeux 2002 SSS Nuksan-Pafs.  Pamiria farmanali sp. nov. - Charmeux 2002 SSS Pass.  Pamiria farmanali Charmeux 2002. — Charmeux & Desse 2006 86; Polyommatus farazi (Pages & Charmeux, 1997)";"Polyommatus"
1379;"14-2_0191map_1_0.tif";207;223;71,6536431990279;36,177030833701;0;0;255;"farazi";"Polyommatus farazi farmanali Charmeux 2002 SSS Nuksan-Pafs.  Pamiria farmanali sp. nov. - Charmeux 2002 SSS Pass.  Pamiria farmanali Charmeux 2002. — Charmeux & Desse 2006 86; Polyommatus farazi (Pages & Charmeux, 1997)";"Polyommatus"
1380;"14-2_0191map_1_0.tif";149;192;71,3438149702233;36,342628680131;0;0;255;"farazi";"Polyommatus farazi farmanali Charmeux 2002 SSS Nuksan-Pafs.  Pamiria farmanali sp. nov. - Charmeux 2002 SSS Pass.  Pamiria farmanali Charmeux 2002. — Charmeux & Desse 2006 86; Polyommatus farazi (Pages & Charmeux, 1997)";"Polyommatus"
1381;"14-2_0191map_1_0.tif";321;129;72,2626159246094;36,679166239005;0;0;255;"farazi";"Polyommatus farazi farmanali Charmeux 2002 SSS Nuksan-Pafs.  Pamiria farmanali sp. nov. - Charmeux 2002 SSS Pass.  Pamiria farmanali Charmeux 2002. — Charmeux & Desse 2006 86; Polyommatus farazi (Pages & Charmeux, 1997)";"Polyommatus"
1382;"14-2_0191map_1_1.tif";542;496;73,4431683136753;34,7187014119137;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
1383;"14-2_0191map_1_1.tif";587;487;73,6835522842995;34,7667782060386;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
1384;"14-2_0191map_1_1.tif";592;445;73,7102616143689;34,9911365786212;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
1385;"14-2_0191map_1_1.tif";871;428;75,2006422322394;35,0819483008571;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
1386;"14-2_0191map_1_1.tif";900;388;75,3555563466417;35,295622941412;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
1387;"14-2_0191map_1_1.tif";358;381;72,4602649671227;35,3330160035091;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
1388;"14-2_0191map_1_1.tif";683;377;74,1963714216313;35,3543834675646;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
1389;"14-2_0191map_1_1.tif";217;376;71,7070618591666;35,3597253335785;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
1390;"14-2_0191map_1_1.tif";764;366;74,629062568755;35,4131439937172;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
1391;"14-2_0191map_1_1.tif";201;325;71,6215920029447;35,632160500286;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
1392;"14-2_0191map_1_1.tif";248;303;71,8726597055967;35,7496815525912;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
1393;"14-2_0191map_1_1.tif";196;296;71,5948826728753;35,7870746146883;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
1394;"14-2_0191map_1_1.tif";182;252;71,5200965486811;36,0221167192987;255;0;0;"galathea";"Polyommatus galathea (Blanchard, [1844}); Polyommatus galathea chitralica (Evans, 1925)";"Polyommatus"
1395;"14-2_0191map_1_1.tif";668;224;74,1162434314232;36,1716889676871;0;0;255;"chitralica";"Paralasa chitralica (Evans, 1923); Polyommatus galathea chitralica (Evans, 1925); Karanasa bolorica chitralica Tytler, 1926";"Paralasa"
