"ID","File","Detection.method","X_WGS84","Y_WGS84","template","Red","Green","Blue","georef","species","Title"
2639,"0-2_0180map_1_0.tif","point_filtering",470,548,"b_3",0,0,255,0,"goranus","NA; Plebejus sieversit goranus (Ishikolovets, 1997)"
2640,"0-2_0180map_1_0.tif","point_filtering",771,104,"b_3",0,0,255,0,"goranus","NA; Plebejus sieversit goranus (Ishikolovets, 1997)"
2641,"0-2_0195map_1_0.tif","point_filtering",418,789,"b_3",0,0,255,0,"bienerti","NA; Polyommatus icarus bienerti Balint, [1993]"
2642,"0-2_0195map_1_0.tif","point_filtering",447,620,"b_3",0,0,255,0,"bienerti","NA; Polyommatus icarus bienerti Balint, [1993]"
2643,"0-2_0195map_1_0.tif","point_filtering",474,564,"b_3",0,0,255,0,"bienerti","NA; Polyommatus icarus bienerti Balint, [1993]"
2644,"0-2_0195map_1_0.tif","point_filtering",989,187,"a_3",255,0,0,0,"fugitiva","NA; Polyommatus icarus fugitiva (Butler, 1881)"
2645,"0-2_0195map_1_0.tif","point_filtering",1047,178,"b_3",0,0,255,0,"bienerti","NA; Polyommatus icarus bienerti Balint, [1993]"
2646,"0-2_0195map_1_0.tif","point_filtering",979,139,"b_3",0,0,255,0,"bienerti","NA; Polyommatus icarus bienerti Balint, [1993]"
2647,"0-2_0195map_1_0.tif","point_filtering",944,128,"b_3",0,0,255,0,"bienerti","NA; Polyommatus icarus bienerti Balint, [1993]"
2648,"0-2_0195map_1_0.tif","point_filtering",868,116,"b_3",0,0,255,0,"bienerti","NA; Polyommatus icarus bienerti Balint, [1993]"
2649,"0-2_0195map_1_0.tif","point_filtering",970,103,"a_3",255,0,0,0,"fugitiva","NA; Polyommatus icarus fugitiva (Butler, 1881)"
2650,"0-2_0195map_1_0.tif","point_filtering",896,93,"b_3",0,0,255,0,"bienerti","NA; Polyommatus icarus bienerti Balint, [1993]"
2651,"0-2_0205map_1_0.tif","point_filtering",695,381,"b_3",0,0,255,0,"lepita_",NA
2652,"0-2_0205map_1_0.tif","point_filtering",876,342,"b_3",0,0,255,0,"lepita_",NA
2653,"0-2_0205map_1_0.tif","point_filtering",853,315,"b_3",0,0,255,0,"lepita_",NA
2654,"0-2_0205map_1_0.tif","point_filtering",942,302,"b_3",0,0,255,0,"lepita_",NA
2655,"0-2_0205map_1_0.tif","point_filtering",813,276,"b_3",0,0,255,0,"lepita_",NA
2656,"0-2_0205map_1_0.tif","point_filtering",895,283,"none",0,165,255,0,"lepita_",NA
2657,"0-2_0205map_1_0.tif","point_filtering",820,227,"b_3",0,0,255,0,"lepita_",NA
2658,"0-2_0205map_1_0.tif","point_filtering",909,220,"b_3",0,0,255,0,"lepita_",NA
2659,"0-2_0207map_1_0.tif","point_filtering",512,1057,"none",0,165,255,0,"chrysippus_",NA
2660,"0-2_0207map_1_0.tif","point_filtering",448,1057,"none",0,165,255,0,"chrysippus_",NA
2661,"0-2_0207map_1_0.tif","point_filtering",586,1016,"b_3",0,0,255,0,"chrysippus_",NA
2662,"0-2_0207map_1_0.tif","point_filtering",579,988,"b_3",0,0,255,0,"chrysippus_",NA
2663,"0-2_0207map_1_0.tif","point_filtering",548,947,"b_3",0,0,255,0,"chrysippus_",NA
2664,"0-2_0207map_1_0.tif","point_filtering",523,852,"b_3",0,0,255,0,"chrysippus_",NA
2665,"0-2_0207map_1_0.tif","point_filtering",582,828,"b_3",0,0,255,0,"chrysippus_",NA
2666,"0-2_0207map_1_0.tif","point_filtering",553,773,"b_3",0,0,255,0,"chrysippus_",NA
2667,"0-2_0207map_1_0.tif","point_filtering",791,691,"b_3",0,0,255,0,"chrysippus_",NA
2668,"0-2_0207map_1_0.tif","point_filtering",510,644,"b_3",0,0,255,0,"chrysippus_",NA
2669,"0-2_0207map_1_0.tif","point_filtering",440,624,"b_3",0,0,255,0,"chrysippus_",NA
2670,"0-2_0207map_1_0.tif","point_filtering",778,615,"b_3",0,0,255,0,"chrysippus_",NA
2671,"0-2_0207map_1_0.tif","point_filtering",462,548,"b_3",0,0,255,0,"chrysippus_",NA
2672,"0-2_0207map_1_0.tif","point_filtering",972,505,"b_3",0,0,255,0,"chrysippus_",NA
2673,"0-2_0207map_1_0.tif","point_filtering",916,411,"b_3",0,0,255,0,"chrysippus_",NA
2674,"0-2_0207map_1_0.tif","point_filtering",838,414,"b_3",0,0,255,0,"chrysippus_",NA
2675,"0-2_0207map_1_0.tif","point_filtering",920,385,"b_3",0,0,255,0,"chrysippus_",NA
2676,"0-2_0207map_1_0.tif","point_filtering",860,316,"b_3",0,0,255,0,"chrysippus_",NA
2677,"0-2_0207map_1_0.tif","point_filtering",914,305,"b_3",0,0,255,0,"chrysippus_",NA
2678,"0-2_0207map_1_0.tif","point_filtering",909,307,"none",0,165,255,0,"chrysippus_",NA
2679,"0-2_0207map_1_0.tif","point_filtering",872,233,"b_3",0,0,255,0,"chrysippus_",NA
2680,"0-2_0207map_1_0.tif","point_filtering",798,259,"b_3",0,0,255,0,"chrysippus_",NA
2681,"0-2_0207map_1_0.tif","point_filtering",794,249,"none",0,165,255,0,"chrysippus_",NA
2682,"0-2_0207map_1_0.tif","point_filtering",859,199,"b_3",0,0,255,0,"chrysippus_",NA
2683,"0-2_0207map_1_0.tif","point_filtering",804,198,"b_3",0,0,255,0,"chrysippus_",NA
2684,"0-2_0207map_1_0.tif","point_filtering",995,183,"b_3",0,0,255,0,"chrysippus_",NA
2685,"0-2_0207map_1_0.tif","point_filtering",955,170,"b_3",0,0,255,0,"chrysippus_",NA
2686,"0-2_0207map_1_0.tif","point_filtering",974,140,"b_3",0,0,255,0,"chrysippus_",NA
2687,"0-2_0207map_1_0.tif","point_filtering",804,143,"b_3",0,0,255,0,"chrysippus_",NA
2688,"0-2_0207map_1_0.tif","point_filtering",946,122,"b_3",0,0,255,0,"chrysippus_",NA
2689,"0-2_0210map_1_0.tif","point_filtering",841,491,"b_3",0,0,255,0,"violae_issoria",NA
2690,"0-2_0210map_1_0.tif","point_filtering",903,280,"b_3",0,0,255,0,"violae_issoria",NA
2691,"0-2_0210map_1_0.tif","point_filtering",891,241,"b_3",0,0,255,0,"violae_issoria",NA
2692,"0-2_0217map_1_0.tif","point_filtering",446,627,"a_3",255,0,0,0,"",NA
2693,"0-2_0217map_1_0.tif","point_filtering",472,616,"b_3",0,0,255,0,"macmahoni_",NA
2694,"0-2_0217map_1_0.tif","point_filtering",474,550,"b_3",0,0,255,0,"macmahoni_",NA
2695,"0-2_0217map_1_0.tif","point_filtering",619,552,"b_3",0,0,255,0,"macmahoni_",NA
2696,"0-2_0217map_1_1.tif","point_filtering",972,503,"b_3",0,0,255,0,"nareda_",NA
2697,"0-2_0217map_1_1.tif","point_filtering",980,418,"b_3",0,0,255,0,"nareda_",NA
2698,"0-2_0217map_1_1.tif","point_filtering",705,387,"b_3",0,0,255,0,"nareda_",NA
2699,"0-2_0217map_1_1.tif","point_filtering",913,323,"b_3",0,0,255,0,"nareda_",NA
2700,"0-2_0217map_1_1.tif","point_filtering",851,315,"b_3",0,0,255,0,"nareda_",NA
2701,"0-2_0217map_1_1.tif","point_filtering",942,301,"b_3",0,0,255,0,"nareda_",NA
2702,"0-2_0217map_1_1.tif","point_filtering",899,272,"b_3",0,0,255,0,"nareda_",NA
2703,"0-2_0217map_1_1.tif","point_filtering",901,221,"b_3",0,0,255,0,"nareda_",NA
2704,"0-2_0218map_1_0.tif","point_filtering",836,416,"b_3",0,0,255,0,"notfound",NA
2705,"0-2_0218map_1_0.tif","point_filtering",873,321,"b_3",0,0,255,0,"notfound",NA
2706,"0-2_0218map_1_0.tif","point_filtering",907,305,"b_3",0,0,255,0,"notfound",NA
2707,"0-2_0218map_1_0.tif","point_filtering",948,300,"none",0,165,255,0,"notfound",NA
2708,"0-2_0218map_1_0.tif","point_filtering",900,269,"b_3",0,0,255,0,"notfound",NA
2709,"0-2_0219map_1_0.tif","point_filtering",483,644,"b_3",0,0,255,0,"bolanica_",NA
2710,"0-2_0219map_1_0.tif","point_filtering",719,377,"b_3",0,0,255,0,"bolanica_",NA
2711,"0-2_0219map_1_0.tif","point_filtering",855,317,"b_3",0,0,255,0,"bolanica_",NA
2712,"0-2_0219map_1_0.tif","point_filtering",781,291,"b_3",0,0,255,0,"bolanica_",NA
2713,"0-2_0219map_1_0.tif","point_filtering",781,265,"b_3",0,0,255,0,"bolanica_",NA
2714,"0-2_0219map_1_0.tif","point_filtering",896,242,"b_3",0,0,255,0,"bolanica_",NA
2715,"0-2_0219map_1_1.tif","point_filtering",968,507,"b_3",0,0,255,0,"inica_",NA
2716,"0-2_0219map_1_1.tif","point_filtering",718,378,"b_3",0,0,255,0,"inica_",NA
2717,"0-2_0219map_1_1.tif","point_filtering",865,328,"b_3",0,0,255,0,"inica_",NA
2718,"0-2_0220map_1_0.tif","point_filtering",455,1049,"b_3",0,0,255,0,"mahratta_",NA
2719,"0-2_0220map_1_0.tif","point_filtering",557,1022,"b_3",0,0,255,0,"mahratta_",NA
2720,"0-2_0220map_1_0.tif","point_filtering",531,574,"b_3",0,0,255,0,"mahratta_",NA
2721,"0-2_0220map_1_0.tif","point_filtering",832,407,"b_3",0,0,255,0,"mahratta_",NA
2722,"0-2_0220map_1_0.tif","point_filtering",910,373,"b_3",0,0,255,0,"mahratta_",NA
2723,"0-2_0220map_1_0.tif","point_filtering",869,373,"b_3",0,0,255,0,"mahratta_",NA
2724,"0-2_0220map_1_0.tif","point_filtering",754,303,"b_3",0,0,255,0,"mahratta_",NA
2725,"0-2_0220map_1_0.tif","point_filtering",889,289,"b_3",0,0,255,0,"mahratta_",NA
2726,"0-2_0220map_1_0.tif","point_filtering",872,231,"b_3",0,0,255,0,"mahratta_",NA
2727,"0-2_0220map_1_0.tif","point_filtering",805,236,"b_3",0,0,255,0,"mahratta_",NA
2728,"0-2_0220map_1_0.tif","point_filtering",822,208,"b_3",0,0,255,0,"mahratta_",NA
2729,"0-2_0222map_1_0.tif","point_filtering",444,633,"b_3",0,0,255,0,"notfound",NA
2730,"0-2_0222map_1_0.tif","point_filtering",470,607,"b_3",0,0,255,0,"notfound",NA
2731,"0-2_0222map_1_0.tif","point_filtering",510,558,"b_3",0,0,255,0,"notfound",NA
2732,"0-2_0222map_1_0.tif","point_filtering",467,558,"b_3",0,0,255,0,"notfound",NA
2733,"0-2_0222map_1_0.tif","point_filtering",1097,255,"a_3",255,0,0,0,"notfound",NA
2734,"0-2_0222map_1_0.tif","point_filtering",922,223,"b_3",0,0,255,0,"notfound",NA
2735,"0-2_0222map_1_0.tif","point_filtering",1039,193,"b_3",0,0,255,0,"notfound",NA
2736,"0-2_0222map_1_0.tif","point_filtering",984,182,"b_3",0,0,255,0,"notfound",NA
2737,"0-2_0222map_1_0.tif","point_filtering",806,188,"b_3",0,0,255,0,"notfound",NA
2738,"0-2_0222map_1_0.tif","point_filtering",1034,168,"b_3",0,0,255,0,"notfound",NA
2739,"0-2_0222map_1_0.tif","point_filtering",950,134,"b_3",0,0,255,0,"notfound",NA
2740,"0-2_0222map_1_0.tif","point_filtering",813,132,"b_3",0,0,255,0,"notfound",NA
2741,"0-2_0222map_1_0.tif","point_filtering",981,109,"a_3",255,0,0,0,"notfound",NA
2742,"0-2_0222map_1_0.tif","point_filtering",952,99,"a_3",255,0,0,0,"notfound",NA
2743,"0-2_0222map_1_0.tif","point_filtering",893,100,"a_3",255,0,0,0,"notfound",NA
2744,"0-2_0225map_1_0.tif","point_filtering",480,635,"b_3",0,0,255,0,"schakra_",NA
2745,"0-2_0225map_1_0.tif","point_filtering",461,609,"b_3",0,0,255,0,"schakra_",NA
2746,"0-2_0225map_1_0.tif","point_filtering",535,524,"b_3",0,0,255,0,"schakra_",NA
2747,"0-2_0225map_1_0.tif","point_filtering",644,522,"b_3",0,0,255,0,"schakra_",NA
2748,"0-2_0225map_1_0.tif","point_filtering",717,329,"b_3",0,0,255,0,"schakra_",NA
2749,"0-2_0225map_1_0.tif","point_filtering",941,300,"b_3",0,0,255,0,"schakra_",NA
2750,"0-2_0225map_1_0.tif","point_filtering",888,309,"b_3",0,0,255,0,"schakra_",NA
2751,"0-2_0225map_1_0.tif","point_filtering",904,247,"none",0,165,255,0,"schakra_",NA
2752,"0-2_0225map_1_0.tif","point_filtering",799,234,"b_3",0,0,255,0,"schakra_",NA
2753,"0-2_0225map_1_0.tif","point_filtering",800,202,"b_3",0,0,255,0,"schakra_",NA
2754,"0-2_0225map_1_0.tif","point_filtering",980,195,"b_3",0,0,255,0,"schakra_",NA
2755,"0-2_0225map_1_0.tif","point_filtering",813,154,"none",0,165,255,0,"schakra_",NA
2756,"0-2_0225map_1_0.tif","point_filtering",1035,145,"b_3",0,0,255,0,"schakra_",NA
2757,"0-2_0225map_1_0.tif","point_filtering",839,127,"b_3",0,0,255,0,"schakra_",NA
2758,"0-2_0237map_1_0.tif","point_filtering",491,626,"b_3",0,0,255,0,"latistigma_",NA
2759,"0-2_0237map_1_0.tif","point_filtering",496,601,"b_3",0,0,255,0,"latistigma_",NA
2760,"0-2_0237map_1_0.tif","point_filtering",460,558,"a_3",255,0,0,0,"latistigma","NA; Hyponephele cyri latistigma (Moore, 1892)"
2761,"0-2_0237map_1_0.tif","point_filtering",656,540,"b_3",0,0,255,0,"latistigma_",NA
2762,"0-2_0237map_1_0.tif","point_filtering",844,197,"b_3",0,0,255,0,"latistigma_",NA
2763,"0-2_0237map_1_0.tif","point_filtering",799,151,"b_3",0,0,255,0,"latistigma_",NA
2764,"0-2_0237map_1_0.tif","point_filtering",785,130,"b_3",0,0,255,0,"latistigma_",NA
2765,"0-2_0249map_1_0.tif","point_filtering",680,630,"b_3",0,0,255,0,"shiva_",NA
2766,"0-2_0249map_1_0.tif","point_filtering",480,622,"b_3",0,0,255,0,"shiva_",NA
2767,"0-2_0249map_1_0.tif","point_filtering",448,618,"b_3",0,0,255,0,"shiva_",NA
2768,"0-2_0249map_1_0.tif","point_filtering",756,345,"b_3",0,0,255,0,"shiva_",NA
2769,"0-2_0249map_1_0.tif","point_filtering",784,328,"b_3",0,0,255,0,"shiva_",NA
2770,"0-2_0249map_1_0.tif","point_filtering",841,316,"b_3",0,0,255,0,"shiva_",NA
2771,"0-2_0249map_1_0.tif","point_filtering",807,302,"b_3",0,0,255,0,"shiva_",NA
2772,"0-2_0249map_1_0.tif","point_filtering",898,292,"b_3",0,0,255,0,"shiva_",NA
2773,"0-2_0249map_1_0.tif","point_filtering",773,252,"b_3",0,0,255,0,"shiva_",NA
2774,"0-2_0249map_1_0.tif","point_filtering",921,223,"b_3",0,0,255,0,"shiva_",NA
2775,"0-2_0249map_1_0.tif","point_filtering",821,219,"b_3",0,0,255,0,"shiva_",NA
2776,"0-2_0249map_1_0.tif","point_filtering",801,183,"b_3",0,0,255,0,"shiva_",NA
2777,"0-2_0249map_1_0.tif","point_filtering",996,183,"b_3",0,0,255,0,"shiva_",NA
2778,"0-2_0249map_1_0.tif","point_filtering",913,175,"b_3",0,0,255,0,"shiva_",NA
2779,"0-2_0249map_1_0.tif","point_filtering",952,171,"b_3",0,0,255,0,"shiva_",NA
2780,"0-2_0249map_1_0.tif","point_filtering",1039,167,"b_3",0,0,255,0,"shiva_",NA
2781,"0-2_0249map_1_0.tif","point_filtering",803,144,"b_3",0,0,255,0,"shiva_",NA
2782,"0-2_0249map_1_0.tif","point_filtering",854,125,"b_3",0,0,255,0,"shiva_",NA
2783,"0-2_0249map_1_0.tif","point_filtering",962,117,"b_3",0,0,255,0,"shiva_",NA
2784,"0-2_0251map_1_0.tif","point_filtering",442,668,"b_3",0,0,255,0,"balucha","NA; Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932"
2785,"0-2_0251map_1_0.tif","point_filtering",465,598,"a_3",255,0,0,0,"baltistana","NA; Pseudochazara baldiva baltistana (Holik, 1949)"
2786,"0-2_0251map_1_0.tif","point_filtering",491,583,"b_3",0,0,255,0,"balucha","NA; Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932"
2787,"0-2_0251map_1_0.tif","point_filtering",471,553,"b_3",0,0,255,0,"balucha","NA; Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932"
2788,"0-2_0251map_1_0.tif","point_filtering",1052,187,"b_3",0,0,255,0,"balucha","NA; Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932"
2789,"0-2_0251map_1_0.tif","point_filtering",1030,172,"b_3",0,0,255,0,"balucha","NA; Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932"
2790,"0-2_0251map_1_0.tif","point_filtering",1087,160,"b_3",0,0,255,0,"balucha","NA; Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932"
2791,"0-2_0251map_1_0.tif","point_filtering",1030,145,"b_3",0,0,255,0,"balucha","NA; Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932"
2792,"0-2_0251map_1_0.tif","point_filtering",1002,123,"b_3",0,0,255,0,"balucha","NA; Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932"
2793,"0-2_0251map_1_0.tif","point_filtering",802,130,"b_3",0,0,255,0,"balucha","NA; Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932"
2794,"0-2_0251map_1_0.tif","point_filtering",900,95,"b_3",0,0,255,0,"balucha","NA; Pseudochazara baldiva balucha (Evans, 1932); Lycaena balucha Howarth & Povolny, 1976; Carcharodus dravira balucha Evans, 1932"
2795,"0-2_0256map_1_0.tif","point_filtering",1113,239,"b_3",0,0,255,0,"pimpla_ziara",NA
2796,"0-2_0256map_1_0.tif","point_filtering",813,190,"a_3",255,0,0,0,"pimpla","NA; Satyrus pimpla magna (Evans, 1923); Satyrus pimpla ziara (Talbot, 1947)"
2797,"0-2_0256map_1_0.tif","point_filtering",1044,185,"b_3",0,0,255,0,"pimpla_ziara",NA
2798,"0-2_0256map_1_0.tif","point_filtering",802,128,"none",0,165,255,0,"pimpla_ziara",NA
2799,"0-2_0256map_1_0.tif","point_filtering",985,112,"b_3",0,0,255,0,"pimpla_ziara",NA
2800,"0-2_0256map_1_0.tif","point_filtering",773,103,"b_3",0,0,255,0,"pimpla_ziara",NA
2801,"0-2_0256map_1_0.tif","point_filtering",897,56,"b_3",0,0,255,0,"pimpla_ziara",NA
2802,"0-2_0268map_1_0.tif","point_filtering",968,516,"b_3",0,0,255,0,"garuda_",NA
2803,"0-2_0268map_1_0.tif","point_filtering",980,425,"b_3",0,0,255,0,"garuda_",NA
2804,"0-2_0268map_1_0.tif","point_filtering",932,343,"b_3",0,0,255,0,"garuda_",NA
2805,"0-2_0268map_1_0.tif","point_filtering",894,315,"b_3",0,0,255,0,"garuda_",NA
2806,"0-2_0268map_1_0.tif","point_filtering",804,300,"b_3",0,0,255,0,"garuda_",NA
2807,"0-2_0268map_1_0.tif","point_filtering",899,286,"b_3",0,0,255,0,"garuda_",NA
2808,"0-2_0268map_1_0.tif","point_filtering",804,238,"b_3",0,0,255,0,"garuda_",NA
2809,"0-2_0270map_1_0.tif","point_filtering",604,1115,"none",0,165,255,0,"misippus_",NA
2810,"0-2_0270map_1_0.tif","point_filtering",450,1054,"b_3",0,0,255,0,"misippus_",NA
2811,"0-2_0270map_1_0.tif","point_filtering",559,1009,"b_3",0,0,255,0,"misippus_",NA
2812,"0-2_0270map_1_0.tif","point_filtering",966,508,"b_3",0,0,255,0,"misippus_",NA
2813,"0-2_0270map_1_0.tif","point_filtering",885,312,"b_3",0,0,255,0,"misippus_",NA
2814,"0-2_0270map_1_0.tif","point_filtering",803,136,"b_3",0,0,255,0,"misippus_",NA
2815,"0-2_0270map_1_0.tif","point_filtering",831,131,"b_3",0,0,255,0,"misippus_",NA
2816,"0-2_0270map_1_1.tif","point_filtering",607,1107,"b_3",0,0,255,0,"bolina_",NA
2817,"0-2_0270map_1_1.tif","point_filtering",449,1052,"b_3",0,0,255,0,"bolina_",NA
2818,"0-2_0270map_1_1.tif","point_filtering",972,507,"b_3",0,0,255,0,"bolina_",NA
2819,"0-2_0270map_1_1.tif","point_filtering",875,417,"b_3",0,0,255,0,"bolina_",NA
2820,"0-2_0270map_1_1.tif","point_filtering",970,408,"b_3",0,0,255,0,"bolina_",NA
2821,"0-2_0270map_1_1.tif","point_filtering",878,323,"b_3",0,0,255,0,"bolina_",NA
2822,"0-2_0270map_1_1.tif","point_filtering",803,249,"b_3",0,0,255,0,"bolina_",NA
2823,"0-2_0272map_1_0.tif","point_filtering",447,625,"b_3",0,0,255,0,"undina_",NA
2824,"0-2_0272map_1_0.tif","point_filtering",459,602,"b_3",0,0,255,0,"undina_",NA
2825,"0-2_0272map_1_0.tif","point_filtering",898,331,"b_3",0,0,255,0,"undina_",NA
2826,"0-2_0272map_1_0.tif","point_filtering",909,292,"b_3",0,0,255,0,"undina_",NA
2827,"0-2_0272map_1_0.tif","point_filtering",908,293,"none",0,165,255,0,"undina_",NA
2828,"0-2_0272map_1_0.tif","point_filtering",910,292,"none",0,165,255,0,"undina_",NA
2829,"0-2_0272map_1_0.tif","point_filtering",987,185,"b_3",0,0,255,0,"undina_",NA
2830,"0-2_0272map_1_0.tif","point_filtering",806,185,"b_3",0,0,255,0,"undina_",NA
2831,"0-2_0272map_1_0.tif","point_filtering",946,128,"b_3",0,0,255,0,"undina_",NA
2832,"0-2_0272map_1_0.tif","point_filtering",867,121,"b_3",0,0,255,0,"undina_",NA
2833,"0-2_0272map_1_0.tif","point_filtering",977,95,"b_3",0,0,255,0,"undina_",NA
2834,"0-2_0272map_1_0.tif","point_filtering",1026,56,"b_3",0,0,255,0,"undina_",NA
2835,"0-2_0273map_1_0.tif","point_filtering",507,638,"b_3",0,0,255,0,"fervescens_",NA
2836,"0-2_0273map_1_0.tif","point_filtering",447,615,"b_3",0,0,255,0,"fervescens_",NA
2837,"0-2_0273map_1_0.tif","point_filtering",870,308,"b_3",0,0,255,0,"fervescens_",NA
2838,"0-2_0273map_1_0.tif","point_filtering",938,303,"b_3",0,0,255,0,"fervescens_",NA
2839,"0-2_0273map_1_0.tif","point_filtering",897,287,"b_3",0,0,255,0,"fervescens_",NA
2840,"0-2_0273map_1_0.tif","point_filtering",902,297,"none",0,165,255,0,"fervescens_",NA
2841,"0-2_0273map_1_0.tif","point_filtering",776,258,"b_3",0,0,255,0,"fervescens_",NA
2842,"0-2_0273map_1_0.tif","point_filtering",775,259,"none",0,165,255,0,"fervescens_",NA
2843,"0-2_0273map_1_0.tif","point_filtering",777,258,"none",0,165,255,0,"fervescens_",NA
2844,"0-2_0273map_1_0.tif","point_filtering",818,236,"b_3",0,0,255,0,"fervescens_",NA
2845,"0-2_0273map_1_0.tif","point_filtering",909,239,"none",0,165,255,0,"fervescens_",NA
2846,"0-2_0273map_1_0.tif","point_filtering",852,201,"b_3",0,0,255,0,"fervescens_",NA
2847,"0-2_0273map_1_0.tif","point_filtering",795,191,"b_3",0,0,255,0,"fervescens_",NA
2848,"0-2_0273map_1_0.tif","point_filtering",1036,190,"b_3",0,0,255,0,"fervescens_",NA
2849,"0-2_0273map_1_0.tif","point_filtering",980,192,"b_3",0,0,255,0,"fervescens_",NA
2850,"0-2_0273map_1_0.tif","point_filtering",841,167,"b_3",0,0,255,0,"fervescens_",NA
2851,"0-2_0273map_1_0.tif","point_filtering",841,131,"b_3",0,0,255,0,"fervescens_",NA
2852,"0-2_0273map_1_0.tif","point_filtering",797,145,"b_3",0,0,255,0,"fervescens_",NA
2853,"0-2_0273map_1_0.tif","point_filtering",980,114,"b_3",0,0,255,0,"fervescens_",NA
2854,"0-2_0280map_1_0.tif","point_filtering",457,1047,"b_3",0,0,255,0,"notfound",NA
2855,"0-2_0280map_1_0.tif","point_filtering",792,690,"b_3",0,0,255,0,"notfound",NA
2856,"0-2_0280map_1_0.tif","point_filtering",966,511,"b_3",0,0,255,0,"notfound",NA
2857,"0-2_0280map_1_0.tif","point_filtering",664,405,"b_3",0,0,255,0,"notfound",NA
2858,"0-2_0280map_1_0.tif","point_filtering",833,411,"b_3",0,0,255,0,"notfound",NA
2859,"0-2_0280map_1_0.tif","point_filtering",810,286,"b_3",0,0,255,0,"notfound",NA
2860,"0-2_0280map_1_0.tif","point_filtering",901,291,"b_3",0,0,255,0,"notfound",NA
2861,"0-2_0280map_1_0.tif","point_filtering",919,299,"none",0,165,255,0,"notfound",NA
2862,"0-2_0280map_1_0.tif","point_filtering",916,300,"none",0,165,255,0,"notfound",NA
2863,"0-2_0280map_1_0.tif","point_filtering",921,298,"none",0,165,255,0,"notfound",NA
2864,"0-2_0280map_1_0.tif","point_filtering",923,297,"none",0,165,255,0,"notfound",NA
2865,"0-2_0280map_1_0.tif","point_filtering",927,239,"b_3",0,0,255,0,"notfound",NA
2866,"0-2_0280map_1_0.tif","point_filtering",869,231,"b_3",0,0,255,0,"notfound",NA
2867,"0-2_0280map_1_0.tif","point_filtering",852,205,"b_3",0,0,255,0,"notfound",NA
2868,"0-2_0286map_1_0.tif","point_filtering",448,624,"b_3",0,0,255,0,"robertsi_",NA
2869,"0-2_0286map_1_0.tif","point_filtering",487,589,"b_3",0,0,255,0,"robertsi_",NA
2870,"0-2_0286map_1_0.tif","point_filtering",460,552,"b_3",0,0,255,0,"robertsi_",NA
2871,"0-2_0286map_1_0.tif","point_filtering",919,374,"b_3",0,0,255,0,"robertsi_",NA
2872,"0-2_0286map_1_0.tif","point_filtering",870,310,"b_3",0,0,255,0,"robertsi_",NA
2873,"0-2_0286map_1_0.tif","point_filtering",755,292,"b_3",0,0,255,0,"robertsi_",NA
2874,"0-2_0286map_1_0.tif","point_filtering",892,282,"b_3",0,0,255,0,"robertsi_",NA
2875,"0-2_0286map_1_0.tif","point_filtering",903,261,"b_3",0,0,255,0,"robertsi_",NA
2876,"0-2_0286map_1_0.tif","point_filtering",807,201,"a_3",255,0,0,0,"robertsi","NA; Melitaea robertsi Butler, 1880"
2877,"0-2_0286map_1_0.tif","point_filtering",835,179,"b_3",0,0,255,0,"robertsi_",NA
2878,"0-2_0286map_1_0.tif","point_filtering",806,156,"a_3",255,0,0,0,"robertsi","NA; Melitaea robertsi Butler, 1880"
2879,"0-2_0286map_1_0.tif","point_filtering",859,117,"b_3",0,0,255,0,"robertsi_",NA
2880,"0-2_0286map_1_0.tif","point_filtering",897,111,"b_3",0,0,255,0,"robertsi_",NA
2881,"0-2_0286map_1_0.tif","point_filtering",818,105,"b_3",0,0,255,0,"robertsi_",NA
2882,"0-2_0291map_1_0.tif","point_filtering",455,613,"b_3",0,0,255,0,"hyperbius_",NA
2883,"0-2_0291map_1_0.tif","point_filtering",490,582,"b_3",0,0,255,0,"hyperbius_",NA
2884,"0-2_0291map_1_0.tif","point_filtering",647,527,"b_3",0,0,255,0,"hyperbius_",NA
2885,"0-2_0291map_1_0.tif","point_filtering",971,513,"b_3",0,0,255,0,"hyperbius_",NA
2886,"0-2_0291map_1_0.tif","point_filtering",830,416,"b_3",0,0,255,0,"hyperbius_",NA
2887,"0-2_0291map_1_0.tif","point_filtering",677,415,"b_3",0,0,255,0,"hyperbius_",NA
2888,"0-2_0291map_1_0.tif","point_filtering",761,336,"b_3",0,0,255,0,"hyperbius_",NA
